# Generic CC cross section for A=40 Z=18 Q=4.3 (10^-38 cm^2/GeV) #
# Be aware, these are approximate, accuracy is not guaranteed! #
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar #
-1.639656  0.252220  0.000000  0.000000  0.000000  0.000000  0.000000
-1.636957  0.255414  0.000000  0.000000  0.000000  0.000000  0.000000
-1.634258  0.258646  0.000000  0.000000  0.000000  0.000000  0.000000
-1.631559  0.261914  0.000000  0.000000  0.000000  0.000000  0.000000
-1.628860  0.265222  0.000000  0.000000  0.000000  0.000000  0.000000
-1.626161  0.268567  0.000000  0.000000  0.000000  0.000000  0.000000
-1.623462  0.271952  0.000000  0.000000  0.000000  0.000000  0.000000
-1.620763  0.275377  0.000000  0.000000  0.000000  0.000000  0.000000
-1.618064  0.278841  0.000000  0.000000  0.000000  0.000000  0.000000
-1.615365  0.282346  0.000000  0.000000  0.000000  0.000000  0.000000
-1.612666  0.285892  0.000000  0.000000  0.000000  0.000000  0.000000
-1.609967  0.289479  0.000000  0.000000  0.000000  0.000000  0.000000
-1.607268  0.293108  0.000000  0.000000  0.000000  0.000000  0.000000
-1.604569  0.296780  0.000000  0.000000  0.000000  0.000000  0.000000
-1.601870  0.300495  0.000000  0.000000  0.000000  0.000000  0.000000
-1.599171  0.304253  0.000000  0.000000  0.000000  0.000000  0.000000
-1.596472  0.308055  0.000000  0.000000  0.000000  0.000000  0.000000
-1.593773  0.311901  0.000000  0.000000  0.000000  0.000000  0.000000
-1.591074  0.315793  0.000000  0.000000  0.000000  0.000000  0.000000
-1.588375  0.319730  0.000000  0.000000  0.000000  0.000000  0.000000
-1.585676  0.323713  0.000000  0.000000  0.000000  0.000000  0.000000
-1.582978  0.327743  0.000000  0.000000  0.000000  0.000000  0.000000
-1.580279  0.331821  0.000000  0.000000  0.000000  0.000000  0.000000
-1.577580  0.335946  0.000000  0.000000  0.000000  0.000000  0.000000
-1.574881  0.340119  0.000000  0.000000  0.000000  0.000000  0.000000
-1.572182  0.344341  0.000000  0.000000  0.000000  0.000000  0.000000
-1.569483  0.348613  0.000000  0.000000  0.000000  0.000000  0.000000
-1.566784  0.352935  0.000000  0.000000  0.000000  0.000000  0.000000
-1.564085  0.357307  0.000000  0.000000  0.000000  0.000000  0.000000
-1.561386  0.361731  0.000000  0.000000  0.000000  0.000000  0.000000
-1.558687  0.366207  0.000000  0.000000  0.000000  0.000000  0.000000
-1.555988  0.370735  0.000000  0.000000  0.000000  0.000000  0.000000
-1.553289  0.375317  0.000000  0.000000  0.000000  0.000000  0.000000
-1.550590  0.379952  0.000000  0.000000  0.000000  0.000000  0.000000
-1.547891  0.384642  0.000000  0.000000  0.000000  0.000000  0.000000
-1.545192  0.389387  0.000000  0.000000  0.000000  0.000000  0.000000
-1.542493  0.394188  0.000000  0.000000  0.000000  0.000000  0.000000
-1.539794  0.399045  0.000000  0.000000  0.000000  0.000000  0.000000
-1.537095  0.403959  0.000000  0.000000  0.000000  0.000000  0.000000
-1.534396  0.408931  0.000000  0.000000  0.000000  0.000000  0.000000
-1.531697  0.413962  0.000000  0.000000  0.000000  0.000000  0.000000
-1.528998  0.419052  0.000000  0.000000  0.000000  0.000000  0.000000
-1.526299  0.424201  0.000000  0.000000  0.000000  0.000000  0.000000
-1.523600  0.429412  0.000000  0.000000  0.000000  0.000000  0.000000
-1.520901  0.434683  0.000000  0.000000  0.000000  0.000000  0.000000
-1.518202  0.440017  0.000000  0.000000  0.000000  0.000000  0.000000
-1.515503  0.445414  0.000000  0.000000  0.000000  0.000000  0.000000
-1.512804  0.450874  0.000000  0.000000  0.000000  0.000000  0.000000
-1.510105  0.456398  0.000000  0.000000  0.000000  0.000000  0.000000
-1.507406  0.461988  0.000000  0.000000  0.000000  0.000000  0.000000
-1.504707  0.467644  0.000000  0.000000  0.000000  0.000000  0.000000
-1.502008  0.473366  0.000000  0.000000  0.000000  0.000000  0.000000
-1.499309  0.479156  0.000000  0.000000  0.000000  0.000000  0.000000
-1.496610  0.485014  0.000000  0.000000  0.000000  0.000000  0.000000
-1.493912  0.490942  0.000000  0.000000  0.000000  0.000000  0.000000
-1.491213  0.496939  0.000000  0.000000  0.000000  0.000000  0.000000
-1.488514  0.503007  0.000000  0.000000  0.000000  0.000000  0.000000
-1.485815  0.509147  0.000000  0.000000  0.000000  0.000000  0.000000
-1.483116  0.515360  0.000000  0.000000  0.000000  0.000000  0.000000
-1.480417  0.521645  0.000000  0.000000  0.000000  0.000000  0.000000
-1.477718  0.528006  0.000000  0.000000  0.000000  0.000000  0.000000
-1.475019  0.534441  0.000000  0.000000  0.000000  0.000000  0.000000
-1.472320  0.540952  0.000000  0.000000  0.000000  0.000000  0.000000
-1.469621  0.547541  0.000000  0.000000  0.000000  0.000000  0.000000
-1.466922  0.554208  0.000000  0.000000  0.000000  0.000000  0.000000
-1.464223  0.560953  0.000000  0.000000  0.000000  0.000000  0.000000
-1.461524  0.567778  0.000000  0.000000  0.000000  0.000000  0.000000
-1.458825  0.574685  0.000000  0.000000  0.000000  0.000000  0.000000
-1.456126  0.581672  0.000000  0.000000  0.000000  0.000000  0.000000
-1.453427  0.588743  0.000000  0.000000  0.000000  0.000000  0.000000
-1.450728  0.595898  0.000000  0.000000  0.000000  0.000000  0.000000
-1.448029  0.603137  0.000000  0.000000  0.000000  0.000000  0.000000
-1.445330  0.610462  0.000000  0.000000  0.000000  0.000000  0.000000
-1.442631  0.617875  0.000000  0.000000  0.000000  0.000000  0.000000
-1.439932  0.625375  0.000000  0.000000  0.000000  0.000000  0.000000
-1.437233  0.632964  0.000000  0.000000  0.000000  0.000000  0.000000
-1.434534  0.640643  0.000000  0.000000  0.000000  0.000000  0.000000
-1.431835  0.648413  0.000000  0.000000  0.000000  0.000000  0.000000
-1.429136  0.656276  0.000000  0.000000  0.000000  0.000000  0.000000
-1.426437  0.664232  0.000000  0.000000  0.000000  0.000000  0.000000
-1.423738  0.672282  0.000000  0.000000  0.000000  0.000000  0.000000
-1.421039  0.680429  0.000000  0.000000  0.000000  0.000000  0.000000
-1.418340  0.688672  0.000000  0.000000  0.000000  0.000000  0.000000
-1.415641  0.697013  0.000000  0.000000  0.000000  0.000000  0.000000
-1.412942  0.705453  0.000000  0.000000  0.000000  0.000000  0.000000
-1.410243  0.713994  0.000000  0.000000  0.000000  0.000000  0.000000
-1.407544  0.722636  0.000000  0.000000  0.000000  0.000000  0.000000
-1.404846  0.731381  0.000000  0.000000  0.000000  0.000000  0.000000
-1.402147  0.740230  0.000000  0.000000  0.000000  0.000000  0.000000
-1.399448  0.749185  0.000000  0.000000  0.000000  0.000000  0.000000
-1.396749  0.758246  0.000000  0.000000  0.000000  0.000000  0.000000
-1.394050  0.767416  0.000000  0.000000  0.000000  0.000000  0.000000
-1.391351  0.776694  0.000000  0.000000  0.000000  0.000000  0.000000
-1.388652  0.786083  0.000000  0.000000  0.000000  0.000000  0.000000
-1.385953  0.795585  0.000000  0.000000  0.000000  0.000000  0.000000
-1.383254  0.805199  0.000000  0.000000  0.000000  0.000000  0.000000
-1.380555  0.814928  0.000000  0.000000  0.000000  0.000000  0.000000
-1.377856  0.824773  0.000000  0.000000  0.000000  0.000000  0.000000
-1.375157  0.834736  0.000000  0.000000  0.000000  0.000000  0.000000
-1.372458  0.844817  0.000000  0.000000  0.000000  0.000000  0.000000
-1.369759  0.855019  0.000000  0.000000  0.000000  0.000000  0.000000
-1.367060  0.865343  0.000000  0.000000  0.000000  0.000000  0.000000
-1.364361  0.875790  0.000000  0.000000  0.000000  0.000000  0.000000
-1.361662  0.886362  0.000000  0.000000  0.000000  0.000000  0.000000
-1.358963  0.897061  0.000000  0.000000  0.000000  0.000000  0.000000
-1.356264  0.907887  0.000000  0.000000  0.000000  0.000000  0.000000
-1.353565  0.918842  0.000000  0.000000  0.000000  0.000000  0.000000
-1.350866  0.929929  0.000000  0.000000  0.000000  0.000000  0.000000
-1.348167  0.941148  0.000000  0.000000  0.000000  0.000000  0.000000
-1.345468  0.952502  0.000000  0.000000  0.000000  0.000000  0.000000
-1.342769  0.963991  0.000000  0.000000  0.000000  0.000000  0.000000
-1.340070  0.975618  0.000000  0.000000  0.000000  0.000000  0.000000
-1.337371  0.987384  0.000000  0.000000  0.000000  0.000000  0.000000
-1.334672  0.999291  0.000000  0.000000  0.000000  0.000000  0.000000
-1.331973  1.011341  0.000000  0.000000  0.000000  0.000000  0.000000
-1.329274  1.023535  0.000000  0.000000  0.000000  0.000000  0.000000
-1.326575  1.035876  0.000000  0.000000  0.000000  0.000000  0.000000
-1.323876  1.048364  0.000000  0.000000  0.000000  0.000000  0.000000
-1.321177  1.061002  0.000000  0.000000  0.000000  0.000000  0.000000
-1.318478  1.073791  0.000000  0.000000  0.000000  0.000000  0.000000
-1.315779  1.086734  0.000000  0.000000  0.000000  0.000000  0.000000
-1.313081  1.099832  0.000000  0.000000  0.000000  0.000000  0.000000
-1.310382  1.113088  0.000000  0.000000  0.000000  0.000000  0.000000
-1.307683  1.126502  0.000000  0.000000  0.000000  0.000000  0.000000
-1.304984  1.140078  0.000000  0.000000  0.000000  0.000000  0.000000
-1.302285  1.153817  0.000000  0.000000  0.000000  0.000000  0.000000
-1.299586  1.167720  0.000000  0.000000  0.000000  0.000000  0.000000
-1.296887  1.181791  0.000000  0.000000  0.000000  0.000000  0.000000
-1.294188  1.196031  0.000000  0.000000  0.000000  0.000000  0.000000
-1.291489  1.210442  0.000000  0.000000  0.000000  0.000000  0.000000
-1.288790  1.225026  0.000000  0.000000  0.000000  0.000000  0.000000
-1.286091  1.239786  0.000000  0.000000  0.000000  0.000000  0.000000
-1.283392  1.254723  0.000000  0.000000  0.000000  0.000000  0.000000
-1.280693  1.269839  0.000000  0.000000  0.000000  0.000000  0.000000
-1.277994  1.285138  0.000000  0.000000  0.000000  0.000000  0.000000
-1.275295  1.300621  0.000000  0.000000  0.000000  0.000000  0.000000
-1.272596  1.316290  0.000000  0.000000  0.000000  0.000000  0.000000
-1.269897  1.332148  0.000000  0.000000  0.000000  0.000000  0.000000
-1.267198  1.348197  0.000000  0.000000  0.000000  0.000000  0.000000
-1.264499  1.364440  0.000000  0.000000  0.000000  0.000000  0.000000
-1.261800  1.380878  0.000000  0.000000  0.000000  0.000000  0.000000
-1.259101  1.397514  0.000000  0.000000  0.000000  0.000000  0.000000
-1.256402  1.414350  0.000000  0.000000  0.000000  0.000000  0.000000
-1.253703  1.431390  0.000000  0.000000  0.000000  0.000000  0.000000
-1.251004  1.448635  0.000000  0.000000  0.000000  0.000000  0.000000
-1.248305  1.466088  0.000000  0.000000  0.000000  0.000000  0.000000
-1.245606  1.483752  0.000000  0.000000  0.000000  0.000000  0.000000
-1.242907  1.501628  0.000000  0.000000  0.000000  0.000000  0.000000
-1.240208  1.519721  0.000000  0.000000  0.000000  0.000000  0.000000
-1.237509  1.538032  0.000000  0.000000  0.000000  0.000000  0.000000
-1.234810  1.556564  0.000000  0.000000  0.000000  0.000000  0.000000
-1.232111  1.575320  0.000000  0.000000  0.000000  0.000000  0.000000
-1.229412  1.594302  0.000000  0.000000  0.000000  0.000000  0.000000
-1.226713  1.613514  0.000000  0.000000  0.000000  0.000000  0.000000
-1.224015  1.632958  0.000000  0.000000  0.000000  0.000000  0.000000
-1.221316  1.652636  0.000000  0.000000  0.000000  0.000000  0.000000
-1.218617  1.672553  0.000000  0.000000  0.000000  0.000000  0.000000
-1.215918  1.692711  0.000000  0.000000  0.000000  0.000000  0.000000
-1.213219  1.713112  0.000000  0.000000  0.000000  0.000000  0.000000
-1.210520  1.733760  0.000000  0.000000  0.000000  0.000000  0.000000
-1.207821  1.754658  0.000000  0.000000  0.000000  0.000000  0.000000
-1.205122  1.775809  0.000000  0.000000  0.000000  0.000000  0.000000
-1.202423  1.797216  0.000000  0.000000  0.000000  0.000000  0.000000
-1.199724  1.818882  0.000000  0.000000  0.000000  0.000000  0.000000
-1.197025  1.840810  0.000000  0.000000  0.000000  0.000000  0.000000
-1.194326  1.863004  0.000000  0.000000  0.000000  0.000000  0.000000
-1.191627  1.885466  0.000000  0.000000  0.000000  0.000000  0.000000
-1.188928  1.908201  0.000000  0.000000  0.000000  0.000000  0.000000
-1.186229  1.931212  0.000000  0.000000  0.000000  0.000000  0.000000
-1.183530  1.954501  0.000000  0.000000  0.000000  0.000000  0.000000
-1.180831  1.978072  0.000000  0.000000  0.000000  0.000000  0.000000
-1.178132  2.001929  0.000000  0.000000  0.000000  0.000000  0.000000
-1.175433  2.026076  0.000000  0.000000  0.000000  0.000000  0.000000
-1.172734  2.050515  0.000000  0.000000  0.000000  0.000000  0.000000
-1.170035  2.075251  0.000000  0.000000  0.000000  0.000000  0.000000
-1.167336  2.100287  0.000000  0.000000  0.000000  0.000000  0.000000
-1.164637  2.125627  0.000000  0.000000  0.000000  0.000000  0.000000
-1.161938  2.151274  0.000000  0.000000  0.000000  0.000000  0.000000
-1.159239  2.177233  0.000000  0.000000  0.000000  0.000000  0.000000
-1.156540  2.203507  0.000000  0.000000  0.000000  0.000000  0.000000
-1.153841  2.230100  0.000000  0.000000  0.000000  0.000000  0.000000
-1.151142  2.257016  0.000000  0.000000  0.000000  0.000000  0.000000
-1.148443  2.284259  0.000000  0.000000  0.000000  0.000000  0.000000
-1.145744  2.311833  0.000000  0.000000  0.000000  0.000000  0.000000
-1.143045  2.339742  0.000000  0.000000  0.000000  0.000000  0.000000
-1.140346  2.367991  0.000000  0.000000  0.000000  0.000000  0.000000
-1.137647  2.396583  0.000000  0.000000  0.000000  0.000000  0.000000
-1.134949  2.425522  0.000000  0.000000  0.000000  0.000000  0.000000
-1.132250  2.454814  0.000000  0.000000  0.000000  0.000000  0.000000
-1.129551  2.484461  0.000000  0.000000  0.000000  0.000000  0.000000
-1.126852  2.514470  0.000000  0.000000  0.000000  0.000000  0.000000
-1.124153  2.544843  0.000000  0.000000  0.000000  0.000000  0.000000
-1.121454  2.575587  0.000000  0.000000  0.000000  0.000000  0.000000
-1.118755  2.606704  0.000000  0.000000  0.000000  0.000000  0.000000
-1.116056  2.638200  0.000000  0.000000  0.000000  0.000000  0.000000
-1.113357  2.670080  0.000000  0.000000  0.000000  0.000000  0.000000
-1.110658  2.702348  0.000000  0.000000  0.000000  0.000000  0.000000
-1.107959  2.735009  0.000000  0.000000  0.000000  0.000000  0.000000
-1.105260  2.768068  0.000000  0.000000  0.000000  0.000000  0.000000
-1.102561  2.801530  0.000000  0.000000  0.000000  0.000000  0.000000
-1.099862  2.835400  0.000000  0.000000  0.000000  0.000000  0.000000
-1.097163  2.869682  0.000000  0.000000  0.000000  0.000000  0.000000
-1.094464  2.904382  0.000000  0.000000  0.000000  0.000000  0.000000
-1.091765  2.939506  0.000000  0.000000  0.000000  0.000000  0.000000
-1.089066  2.975058  0.000000  0.000000  0.000000  0.000000  0.000000
-1.086367  3.011043  0.000000  0.000000  0.000000  0.000000  0.000000
-1.083668  3.047467  0.000000  0.000000  0.000000  0.000000  0.000000
-1.080969  3.084336  0.000000  0.000000  0.000000  0.000000  0.000000
-1.078270  3.121655  0.000000  0.000000  0.000000  0.000000  0.000000
-1.075571  3.159429  0.000000  0.000000  0.000000  0.000000  0.000000
-1.072872  3.197664  0.000000  0.000000  0.000000  0.000000  0.000000
-1.070173  3.236366  0.000000  0.000000  0.000000  0.000000  0.000000
-1.067474  3.275541  0.000000  0.000000  0.000000  0.000000  0.000000
-1.064775  3.315194  0.000000  0.000000  0.000000  0.000000  0.000000
-1.062076  3.355331  0.000000  0.000000  0.000000  0.000000  0.000000
-1.059377  3.395959  0.000000  0.000000  0.000000  0.000000  0.000000
-1.056678  3.437083  0.000000  0.000000  0.000000  0.000000  0.000000
-1.053979  3.478709  0.000000  0.000000  0.000000  0.000000  0.000000
-1.051280  3.520845  0.000000  0.000000  0.000000  0.000000  0.000000
-1.048581  3.563495  0.000000  0.000000  0.000000  0.000000  0.000000
-1.045882  3.606667  0.000000  0.000000  0.000000  0.000000  0.000000
-1.043184  3.650367  0.000000  0.000000  0.000000  0.000000  0.000000
-1.040485  3.694601  0.000000  0.000000  0.000000  0.000000  0.000000
-1.037786  3.739376  0.000000  0.000000  0.000000  0.000000  0.000000
-1.035087  3.784699  0.000000  0.000000  0.000000  0.000000  0.000000
-1.032388  3.830576  0.000000  0.000000  0.000000  0.000000  0.000000
-1.029689  3.877015  0.000000  0.000000  0.000000  0.000000  0.000000
-1.026990  3.924022  0.000000  0.000000  0.000000  0.000000  0.000000
-1.024291  3.971605  0.000000  0.000000  0.000000  0.000000  0.000000
-1.021592  4.019770  0.000000  0.000000  0.000000  0.000000  0.000000
-1.018893  4.068525  0.000000  0.000000  0.000000  0.000000  0.000000
-1.016194  4.117877  0.000000  0.000000  0.000000  0.000000  0.000000
-1.013495  4.167833  0.000000  0.000000  0.000000  0.000000  0.000000
-1.010796  4.218401  0.000000  0.000000  0.000000  0.000000  0.000000
-1.008097  4.269589  0.000000  0.000000  0.000000  0.000000  0.000000
-1.005398  4.321404  0.000000  0.000000  0.000000  0.000000  0.000000
-1.002699  4.373854  0.000000  0.000000  0.000000  0.000000  0.000000
-1.000000  4.426947  0.000000  0.000000  0.000000  0.000000  0.000000
