# # pES cross section (10^-38 cm^2/GeV) #   From Beacom & Farr & Vogel hep-ph/0205220 #
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar #

-1.545344  5.291144e-02  5.291144e-02  5.291144e-02  5.265307e-02  5.265307e-02  5.265307e-02
-1.543043  5.316667e-02  5.316667e-02  5.316667e-02  5.290574e-02  5.290574e-02  5.290574e-02
-1.540742  5.342301e-02  5.342301e-02  5.342301e-02  5.315948e-02  5.315948e-02  5.315948e-02
-1.538441  5.368045e-02  5.368045e-02  5.368045e-02  5.341430e-02  5.341430e-02  5.341430e-02
-1.536140  5.393900e-02  5.393900e-02  5.393900e-02  5.367022e-02  5.367022e-02  5.367022e-02
-1.533839  5.419867e-02  5.419867e-02  5.419867e-02  5.392721e-02  5.392721e-02  5.392721e-02
-1.531538  5.445946e-02  5.445946e-02  5.445946e-02  5.418531e-02  5.418531e-02  5.418531e-02
-1.529237  5.472136e-02  5.472136e-02  5.472136e-02  5.444449e-02  5.444449e-02  5.444449e-02
-1.526936  5.498439e-02  5.498439e-02  5.498439e-02  5.470478e-02  5.470478e-02  5.470478e-02
-1.524635  5.524855e-02  5.524855e-02  5.524855e-02  5.496616e-02  5.496616e-02  5.496616e-02
-1.522334  5.551384e-02  5.551384e-02  5.551384e-02  5.522865e-02  5.522865e-02  5.522865e-02
-1.520033  5.578026e-02  5.578026e-02  5.578026e-02  5.549225e-02  5.549225e-02  5.549225e-02
-1.517732  5.604782e-02  5.604782e-02  5.604782e-02  5.575696e-02  5.575696e-02  5.575696e-02
-1.515431  5.631652e-02  5.631652e-02  5.631652e-02  5.602279e-02  5.602279e-02  5.602279e-02
-1.513130  5.658637e-02  5.658637e-02  5.658637e-02  5.628973e-02  5.628973e-02  5.628973e-02
-1.510829  5.685737e-02  5.685737e-02  5.685737e-02  5.655779e-02  5.655779e-02  5.655779e-02
-1.508528  5.712952e-02  5.712952e-02  5.712952e-02  5.682698e-02  5.682698e-02  5.682698e-02
-1.506227  5.740282e-02  5.740282e-02  5.740282e-02  5.709730e-02  5.709730e-02  5.709730e-02
-1.503926  5.767729e-02  5.767729e-02  5.767729e-02  5.736874e-02  5.736874e-02  5.736874e-02
-1.501625  5.795291e-02  5.795291e-02  5.795291e-02  5.764132e-02  5.764132e-02  5.764132e-02
-1.499324  5.822971e-02  5.822971e-02  5.822971e-02  5.791504e-02  5.791504e-02  5.791504e-02
-1.497022  5.850767e-02  5.850767e-02  5.850767e-02  5.818990e-02  5.818990e-02  5.818990e-02
-1.494721  5.878680e-02  5.878680e-02  5.878680e-02  5.846590e-02  5.846590e-02  5.846590e-02
-1.492420  5.906712e-02  5.906712e-02  5.906712e-02  5.874304e-02  5.874304e-02  5.874304e-02
-1.490119  5.934861e-02  5.934861e-02  5.934861e-02  5.902134e-02  5.902134e-02  5.902134e-02
-1.487818  5.963128e-02  5.963128e-02  5.963128e-02  5.930079e-02  5.930079e-02  5.930079e-02
-1.485517  5.991514e-02  5.991514e-02  5.991514e-02  5.958140e-02  5.958140e-02  5.958140e-02
-1.483216  6.020019e-02  6.020019e-02  6.020019e-02  5.986317e-02  5.986317e-02  5.986317e-02
-1.480915  6.048644e-02  6.048644e-02  6.048644e-02  6.014609e-02  6.014609e-02  6.014609e-02
-1.478614  6.077388e-02  6.077388e-02  6.077388e-02  6.043019e-02  6.043019e-02  6.043019e-02
-1.476313  6.106252e-02  6.106252e-02  6.106252e-02  6.071545e-02  6.071545e-02  6.071545e-02
-1.474012  6.135236e-02  6.135236e-02  6.135236e-02  6.100189e-02  6.100189e-02  6.100189e-02
-1.471711  6.164342e-02  6.164342e-02  6.164342e-02  6.128950e-02  6.128950e-02  6.128950e-02
-1.469410  6.193568e-02  6.193568e-02  6.193568e-02  6.157828e-02  6.157828e-02  6.157828e-02
-1.467109  6.222916e-02  6.222916e-02  6.222916e-02  6.186825e-02  6.186825e-02  6.186825e-02
-1.464808  6.252385e-02  6.252385e-02  6.252385e-02  6.215941e-02  6.215941e-02  6.215941e-02
-1.462507  6.281976e-02  6.281976e-02  6.281976e-02  6.245175e-02  6.245175e-02  6.245175e-02
-1.460206  6.311690e-02  6.311690e-02  6.311690e-02  6.274528e-02  6.274528e-02  6.274528e-02
-1.457905  6.341527e-02  6.341527e-02  6.341527e-02  6.304000e-02  6.304000e-02  6.304000e-02
-1.455604  6.371486e-02  6.371486e-02  6.371486e-02  6.333592e-02  6.333592e-02  6.333592e-02
-1.453303  6.401569e-02  6.401569e-02  6.401569e-02  6.363304e-02  6.363304e-02  6.363304e-02
-1.451002  6.431776e-02  6.431776e-02  6.431776e-02  6.393137e-02  6.393137e-02  6.393137e-02
-1.448701  6.462107e-02  6.462107e-02  6.462107e-02  6.423089e-02  6.423089e-02  6.423089e-02
-1.446400  6.492562e-02  6.492562e-02  6.492562e-02  6.453163e-02  6.453163e-02  6.453163e-02
-1.444099  6.523142e-02  6.523142e-02  6.523142e-02  6.483358e-02  6.483358e-02  6.483358e-02
-1.441798  6.553847e-02  6.553847e-02  6.553847e-02  6.513674e-02  6.513674e-02  6.513674e-02
-1.439497  6.584677e-02  6.584677e-02  6.584677e-02  6.544112e-02  6.544112e-02  6.544112e-02
-1.437196  6.615633e-02  6.615633e-02  6.615633e-02  6.574672e-02  6.574672e-02  6.574672e-02
-1.434895  6.646715e-02  6.646715e-02  6.646715e-02  6.605355e-02  6.605355e-02  6.605355e-02
-1.432594  6.677923e-02  6.677923e-02  6.677923e-02  6.636160e-02  6.636160e-02  6.636160e-02
-1.430293  6.709258e-02  6.709258e-02  6.709258e-02  6.667088e-02  6.667088e-02  6.667088e-02
-1.427992  6.740720e-02  6.740720e-02  6.740720e-02  6.698139e-02  6.698139e-02  6.698139e-02
-1.425691  6.772309e-02  6.772309e-02  6.772309e-02  6.729314e-02  6.729314e-02  6.729314e-02
-1.423390  6.804026e-02  6.804026e-02  6.804026e-02  6.760612e-02  6.760612e-02  6.760612e-02
-1.421088  6.835871e-02  6.835871e-02  6.835871e-02  6.792035e-02  6.792035e-02  6.792035e-02
-1.418787  6.867844e-02  6.867844e-02  6.867844e-02  6.823582e-02  6.823582e-02  6.823582e-02
-1.416486  6.899946e-02  6.899946e-02  6.899946e-02  6.855253e-02  6.855253e-02  6.855253e-02
-1.414185  6.932177e-02  6.932177e-02  6.932177e-02  6.887050e-02  6.887050e-02  6.887050e-02
-1.411884  6.964537e-02  6.964537e-02  6.964537e-02  6.918971e-02  6.918971e-02  6.918971e-02
-1.409583  6.997026e-02  6.997026e-02  6.997026e-02  6.951018e-02  6.951018e-02  6.951018e-02
-1.407282  7.029645e-02  7.029645e-02  7.029645e-02  6.983191e-02  6.983191e-02  6.983191e-02
-1.404981  7.062395e-02  7.062395e-02  7.062395e-02  7.015490e-02  7.015490e-02  7.015490e-02
-1.402680  7.095274e-02  7.095274e-02  7.095274e-02  7.047916e-02  7.047916e-02  7.047916e-02
-1.400379  7.128285e-02  7.128285e-02  7.128285e-02  7.080467e-02  7.080467e-02  7.080467e-02
-1.398078  7.161427e-02  7.161427e-02  7.161427e-02  7.113146e-02  7.113146e-02  7.113146e-02
-1.395777  7.194700e-02  7.194700e-02  7.194700e-02  7.145952e-02  7.145952e-02  7.145952e-02
-1.393476  7.228104e-02  7.228104e-02  7.228104e-02  7.178885e-02  7.178885e-02  7.178885e-02
-1.391175  7.261641e-02  7.261641e-02  7.261641e-02  7.211946e-02  7.211946e-02  7.211946e-02
-1.388874  7.295310e-02  7.295310e-02  7.295310e-02  7.245135e-02  7.245135e-02  7.245135e-02
-1.386573  7.329111e-02  7.329111e-02  7.329111e-02  7.278451e-02  7.278451e-02  7.278451e-02
-1.384272  7.363046e-02  7.363046e-02  7.363046e-02  7.311897e-02  7.311897e-02  7.311897e-02
-1.381971  7.397113e-02  7.397113e-02  7.397113e-02  7.345471e-02  7.345471e-02  7.345471e-02
-1.379670  7.431314e-02  7.431314e-02  7.431314e-02  7.379174e-02  7.379174e-02  7.379174e-02
-1.377369  7.465649e-02  7.465649e-02  7.465649e-02  7.413006e-02  7.413006e-02  7.413006e-02
-1.375068  7.500118e-02  7.500118e-02  7.500118e-02  7.446968e-02  7.446968e-02  7.446968e-02
-1.372767  7.534721e-02  7.534721e-02  7.534721e-02  7.481059e-02  7.481059e-02  7.481059e-02
-1.370466  7.569459e-02  7.569459e-02  7.569459e-02  7.515280e-02  7.515280e-02  7.515280e-02
-1.368165  7.604332e-02  7.604332e-02  7.604332e-02  7.549632e-02  7.549632e-02  7.549632e-02
-1.365864  7.639340e-02  7.639340e-02  7.639340e-02  7.584114e-02  7.584114e-02  7.584114e-02
-1.363563  7.674483e-02  7.674483e-02  7.674483e-02  7.618727e-02  7.618727e-02  7.618727e-02
-1.361262  7.709762e-02  7.709762e-02  7.709762e-02  7.653470e-02  7.653470e-02  7.653470e-02
-1.358961  7.745177e-02  7.745177e-02  7.745177e-02  7.688345e-02  7.688345e-02  7.688345e-02
-1.356660  7.780729e-02  7.780729e-02  7.780729e-02  7.723351e-02  7.723351e-02  7.723351e-02
-1.354359  7.816417e-02  7.816417e-02  7.816417e-02  7.758489e-02  7.758489e-02  7.758489e-02
-1.352058  7.852241e-02  7.852241e-02  7.852241e-02  7.793759e-02  7.793759e-02  7.793759e-02
-1.349757  7.888203e-02  7.888203e-02  7.888203e-02  7.829161e-02  7.829161e-02  7.829161e-02
-1.347456  7.924303e-02  7.924303e-02  7.924303e-02  7.864695e-02  7.864695e-02  7.864695e-02
-1.345154  7.960540e-02  7.960540e-02  7.960540e-02  7.900361e-02  7.900361e-02  7.900361e-02
-1.342853  7.996915e-02  7.996915e-02  7.996915e-02  7.936161e-02  7.936161e-02  7.936161e-02
-1.340552  8.033428e-02  8.033428e-02  8.033428e-02  7.972093e-02  7.972093e-02  7.972093e-02
-1.338251  8.070079e-02  8.070079e-02  8.070079e-02  8.008159e-02  8.008159e-02  8.008159e-02
-1.335950  8.106870e-02  8.106870e-02  8.106870e-02  8.044358e-02  8.044358e-02  8.044358e-02
-1.333649  8.143799e-02  8.143799e-02  8.143799e-02  8.080691e-02  8.080691e-02  8.080691e-02
-1.331348  8.180867e-02  8.180867e-02  8.180867e-02  8.117157e-02  8.117157e-02  8.117157e-02
-1.329047  8.218075e-02  8.218075e-02  8.218075e-02  8.153758e-02  8.153758e-02  8.153758e-02
-1.326746  8.255423e-02  8.255423e-02  8.255423e-02  8.190493e-02  8.190493e-02  8.190493e-02
-1.324445  8.292910e-02  8.292910e-02  8.292910e-02  8.227362e-02  8.227362e-02  8.227362e-02
-1.322144  8.330538e-02  8.330538e-02  8.330538e-02  8.264366e-02  8.264366e-02  8.264366e-02
-1.319843  8.368306e-02  8.368306e-02  8.368306e-02  8.301505e-02  8.301505e-02  8.301505e-02
-1.317542  8.406215e-02  8.406215e-02  8.406215e-02  8.338779e-02  8.338779e-02  8.338779e-02
-1.315241  8.444265e-02  8.444265e-02  8.444265e-02  8.376188e-02  8.376188e-02  8.376188e-02
-1.312940  8.482456e-02  8.482456e-02  8.482456e-02  8.413733e-02  8.413733e-02  8.413733e-02
-1.310639  8.520788e-02  8.520788e-02  8.520788e-02  8.451413e-02  8.451413e-02  8.451413e-02
-1.308338  8.559262e-02  8.559262e-02  8.559262e-02  8.489229e-02  8.489229e-02  8.489229e-02
-1.306037  8.597878e-02  8.597878e-02  8.597878e-02  8.527181e-02  8.527181e-02  8.527181e-02
-1.303736  8.636635e-02  8.636635e-02  8.636635e-02  8.565269e-02  8.565269e-02  8.565269e-02
-1.301435  8.675535e-02  8.675535e-02  8.675535e-02  8.603494e-02  8.603494e-02  8.603494e-02
-1.299134  8.714578e-02  8.714578e-02  8.714578e-02  8.641855e-02  8.641855e-02  8.641855e-02
-1.296833  8.753763e-02  8.753763e-02  8.753763e-02  8.680353e-02  8.680353e-02  8.680353e-02
-1.294532  8.793092e-02  8.793092e-02  8.793092e-02  8.718987e-02  8.718987e-02  8.718987e-02
-1.292231  8.832563e-02  8.832563e-02  8.832563e-02  8.757759e-02  8.757759e-02  8.757759e-02
-1.289930  8.872178e-02  8.872178e-02  8.872178e-02  8.796668e-02  8.796668e-02  8.796668e-02
-1.287629  8.911936e-02  8.911936e-02  8.911936e-02  8.835714e-02  8.835714e-02  8.835714e-02
-1.285328  8.951838e-02  8.951838e-02  8.951838e-02  8.874898e-02  8.874898e-02  8.874898e-02
-1.283027  8.991884e-02  8.991884e-02  8.991884e-02  8.914219e-02  8.914219e-02  8.914219e-02
-1.280726  9.032074e-02  9.032074e-02  9.032074e-02  8.953678e-02  8.953678e-02  8.953678e-02
-1.278425  9.072408e-02  9.072408e-02  9.072408e-02  8.993275e-02  8.993275e-02  8.993275e-02
-1.276124  9.112887e-02  9.112887e-02  9.112887e-02  9.033010e-02  9.033010e-02  9.033010e-02
-1.273823  9.153511e-02  9.153511e-02  9.153511e-02  9.072883e-02  9.072883e-02  9.072883e-02
-1.271522  9.194280e-02  9.194280e-02  9.194280e-02  9.112894e-02  9.112894e-02  9.112894e-02
-1.269221  9.235193e-02  9.235193e-02  9.235193e-02  9.153044e-02  9.153044e-02  9.153044e-02
-1.266919  9.276252e-02  9.276252e-02  9.276252e-02  9.193333e-02  9.193333e-02  9.193333e-02
-1.264618  9.317457e-02  9.317457e-02  9.317457e-02  9.233760e-02  9.233760e-02  9.233760e-02
-1.262317  9.358807e-02  9.358807e-02  9.358807e-02  9.274326e-02  9.274326e-02  9.274326e-02
-1.260016  9.400303e-02  9.400303e-02  9.400303e-02  9.315031e-02  9.315031e-02  9.315031e-02
-1.257715  9.441944e-02  9.441944e-02  9.441944e-02  9.355875e-02  9.355875e-02  9.355875e-02
-1.255414  9.483732e-02  9.483732e-02  9.483732e-02  9.396859e-02  9.396859e-02  9.396859e-02
-1.253113  9.525666e-02  9.525666e-02  9.525666e-02  9.437981e-02  9.437981e-02  9.437981e-02
-1.250812  9.567747e-02  9.567747e-02  9.567747e-02  9.479243e-02  9.479243e-02  9.479243e-02
-1.248511  9.609974e-02  9.609974e-02  9.609974e-02  9.520644e-02  9.520644e-02  9.520644e-02
-1.246210  9.652348e-02  9.652348e-02  9.652348e-02  9.562185e-02  9.562185e-02  9.562185e-02
-1.243909  9.694869e-02  9.694869e-02  9.694869e-02  9.603866e-02  9.603866e-02  9.603866e-02
-1.241608  9.737536e-02  9.737536e-02  9.737536e-02  9.645686e-02  9.645686e-02  9.645686e-02
-1.239307  9.780351e-02  9.780351e-02  9.780351e-02  9.687647e-02  9.687647e-02  9.687647e-02
-1.237006  9.823313e-02  9.823313e-02  9.823313e-02  9.729747e-02  9.729747e-02  9.729747e-02
-1.234705  9.866423e-02  9.866423e-02  9.866423e-02  9.771987e-02  9.771987e-02  9.771987e-02
-1.232404  9.909680e-02  9.909680e-02  9.909680e-02  9.814367e-02  9.814367e-02  9.814367e-02
-1.230103  9.953085e-02  9.953085e-02  9.953085e-02  9.856887e-02  9.856887e-02  9.856887e-02
-1.227802  9.996637e-02  9.996637e-02  9.996637e-02  9.899548e-02  9.899548e-02  9.899548e-02
-1.225501  1.004034e-01  1.004034e-01  1.004034e-01  9.942349e-02  9.942349e-02  9.942349e-02
-1.223200  1.008419e-01  1.008419e-01  1.008419e-01  9.985290e-02  9.985290e-02  9.985290e-02
-1.220899  1.012818e-01  1.012818e-01  1.012818e-01  1.002837e-01  1.002837e-01  1.002837e-01
-1.218598  1.017233e-01  1.017233e-01  1.017233e-01  1.007159e-01  1.007159e-01  1.007159e-01
-1.216297  1.021662e-01  1.021662e-01  1.021662e-01  1.011496e-01  1.011496e-01  1.011496e-01
-1.213996  1.026106e-01  1.026106e-01  1.026106e-01  1.015846e-01  1.015846e-01  1.015846e-01
-1.211695  1.030565e-01  1.030565e-01  1.030565e-01  1.020210e-01  1.020210e-01  1.020210e-01
-1.209394  1.035039e-01  1.035039e-01  1.035039e-01  1.024588e-01  1.024588e-01  1.024588e-01
-1.207093  1.039528e-01  1.039528e-01  1.039528e-01  1.028981e-01  1.028981e-01  1.028981e-01
-1.204792  1.044031e-01  1.044031e-01  1.044031e-01  1.033387e-01  1.033387e-01  1.033387e-01
-1.202491  1.048550e-01  1.048550e-01  1.048550e-01  1.037808e-01  1.037808e-01  1.037808e-01
-1.200190  1.053083e-01  1.053083e-01  1.053083e-01  1.042243e-01  1.042243e-01  1.042243e-01
-1.197889  1.057632e-01  1.057632e-01  1.057632e-01  1.046691e-01  1.046691e-01  1.046691e-01
-1.195588  1.062195e-01  1.062195e-01  1.062195e-01  1.051154e-01  1.051154e-01  1.051154e-01
-1.193287  1.066773e-01  1.066773e-01  1.066773e-01  1.055631e-01  1.055631e-01  1.055631e-01
-1.190985  1.071366e-01  1.071366e-01  1.071366e-01  1.060122e-01  1.060122e-01  1.060122e-01
-1.188684  1.075974e-01  1.075974e-01  1.075974e-01  1.064627e-01  1.064627e-01  1.064627e-01
-1.186383  1.080597e-01  1.080597e-01  1.080597e-01  1.069146e-01  1.069146e-01  1.069146e-01
-1.184082  1.085234e-01  1.085234e-01  1.085234e-01  1.073679e-01  1.073679e-01  1.073679e-01
-1.181781  1.089887e-01  1.089887e-01  1.089887e-01  1.078226e-01  1.078226e-01  1.078226e-01
-1.179480  1.094555e-01  1.094555e-01  1.094555e-01  1.082787e-01  1.082787e-01  1.082787e-01
-1.177179  1.099237e-01  1.099237e-01  1.099237e-01  1.087362e-01  1.087362e-01  1.087362e-01
-1.174878  1.103935e-01  1.103935e-01  1.103935e-01  1.091951e-01  1.091951e-01  1.091951e-01
-1.172577  1.108647e-01  1.108647e-01  1.108647e-01  1.096555e-01  1.096555e-01  1.096555e-01
-1.170276  1.113375e-01  1.113375e-01  1.113375e-01  1.101172e-01  1.101172e-01  1.101172e-01
-1.167975  1.118117e-01  1.118117e-01  1.118117e-01  1.105803e-01  1.105803e-01  1.105803e-01
-1.165674  1.122874e-01  1.122874e-01  1.122874e-01  1.110449e-01  1.110449e-01  1.110449e-01
-1.163373  1.127647e-01  1.127647e-01  1.127647e-01  1.115108e-01  1.115108e-01  1.115108e-01
-1.161072  1.132434e-01  1.132434e-01  1.132434e-01  1.119782e-01  1.119782e-01  1.119782e-01
-1.158771  1.137236e-01  1.137236e-01  1.137236e-01  1.124469e-01  1.124469e-01  1.124469e-01
-1.156470  1.142053e-01  1.142053e-01  1.142053e-01  1.129170e-01  1.129170e-01  1.129170e-01
-1.154169  1.146885e-01  1.146885e-01  1.146885e-01  1.133886e-01  1.133886e-01  1.133886e-01
-1.151868  1.151732e-01  1.151732e-01  1.151732e-01  1.138615e-01  1.138615e-01  1.138615e-01
-1.149567  1.156594e-01  1.156594e-01  1.156594e-01  1.143358e-01  1.143358e-01  1.143358e-01
-1.147266  1.161471e-01  1.161471e-01  1.161471e-01  1.148116e-01  1.148116e-01  1.148116e-01
-1.144965  1.166363e-01  1.166363e-01  1.166363e-01  1.152887e-01  1.152887e-01  1.152887e-01
-1.142664  1.171269e-01  1.171269e-01  1.171269e-01  1.157672e-01  1.157672e-01  1.157672e-01
-1.140363  1.176191e-01  1.176191e-01  1.176191e-01  1.162471e-01  1.162471e-01  1.162471e-01
-1.138062  1.181128e-01  1.181128e-01  1.181128e-01  1.167284e-01  1.167284e-01  1.167284e-01
-1.135761  1.186079e-01  1.186079e-01  1.186079e-01  1.172111e-01  1.172111e-01  1.172111e-01
-1.133460  1.191045e-01  1.191045e-01  1.191045e-01  1.176952e-01  1.176952e-01  1.176952e-01
-1.131159  1.196027e-01  1.196027e-01  1.196027e-01  1.181807e-01  1.181807e-01  1.181807e-01
-1.128858  1.201023e-01  1.201023e-01  1.201023e-01  1.186675e-01  1.186675e-01  1.186675e-01
-1.126557  1.206034e-01  1.206034e-01  1.206034e-01  1.191558e-01  1.191558e-01  1.191558e-01
-1.124256  1.211060e-01  1.211060e-01  1.211060e-01  1.196454e-01  1.196454e-01  1.196454e-01
-1.121955  1.216101e-01  1.216101e-01  1.216101e-01  1.201364e-01  1.201364e-01  1.201364e-01
-1.119654  1.221156e-01  1.221156e-01  1.221156e-01  1.206288e-01  1.206288e-01  1.206288e-01
-1.117353  1.226227e-01  1.226227e-01  1.226227e-01  1.211225e-01  1.211225e-01  1.211225e-01
-1.115051  1.231312e-01  1.231312e-01  1.231312e-01  1.216177e-01  1.216177e-01  1.216177e-01
-1.112750  1.236412e-01  1.236412e-01  1.236412e-01  1.221142e-01  1.221142e-01  1.221142e-01
-1.110449  1.241527e-01  1.241527e-01  1.241527e-01  1.226121e-01  1.226121e-01  1.226121e-01
-1.108148  1.246657e-01  1.246657e-01  1.246657e-01  1.231113e-01  1.231113e-01  1.231113e-01
-1.105847  1.251801e-01  1.251801e-01  1.251801e-01  1.236120e-01  1.236120e-01  1.236120e-01
-1.103546  1.256960e-01  1.256960e-01  1.256960e-01  1.241140e-01  1.241140e-01  1.241140e-01
-1.101245  1.262135e-01  1.262135e-01  1.262135e-01  1.246173e-01  1.246173e-01  1.246173e-01
-1.098944  1.267323e-01  1.267323e-01  1.267323e-01  1.251220e-01  1.251220e-01  1.251220e-01
-1.096643  1.272527e-01  1.272527e-01  1.272527e-01  1.256281e-01  1.256281e-01  1.256281e-01
-1.094342  1.277745e-01  1.277745e-01  1.277745e-01  1.261355e-01  1.261355e-01  1.261355e-01
-1.092041  1.282978e-01  1.282978e-01  1.282978e-01  1.266443e-01  1.266443e-01  1.266443e-01
-1.089740  1.288226e-01  1.288226e-01  1.288226e-01  1.271545e-01  1.271545e-01  1.271545e-01
-1.087439  1.293488e-01  1.293488e-01  1.293488e-01  1.276660e-01  1.276660e-01  1.276660e-01
-1.085138  1.298765e-01  1.298765e-01  1.298765e-01  1.281788e-01  1.281788e-01  1.281788e-01
-1.082837  1.304056e-01  1.304056e-01  1.304056e-01  1.286930e-01  1.286930e-01  1.286930e-01
-1.080536  1.309362e-01  1.309362e-01  1.309362e-01  1.292085e-01  1.292085e-01  1.292085e-01
-1.078235  1.314683e-01  1.314683e-01  1.314683e-01  1.297254e-01  1.297254e-01  1.297254e-01
-1.075934  1.320018e-01  1.320018e-01  1.320018e-01  1.302436e-01  1.302436e-01  1.302436e-01
-1.073633  1.325368e-01  1.325368e-01  1.325368e-01  1.307631e-01  1.307631e-01  1.307631e-01
-1.071332  1.330733e-01  1.330733e-01  1.330733e-01  1.312840e-01  1.312840e-01  1.312840e-01
-1.069031  1.336111e-01  1.336111e-01  1.336111e-01  1.318062e-01  1.318062e-01  1.318062e-01
-1.066730  1.341505e-01  1.341505e-01  1.341505e-01  1.323297e-01  1.323297e-01  1.323297e-01
-1.064429  1.346913e-01  1.346913e-01  1.346913e-01  1.328546e-01  1.328546e-01  1.328546e-01
-1.062128  1.352335e-01  1.352335e-01  1.352335e-01  1.333808e-01  1.333808e-01  1.333808e-01
-1.059827  1.357771e-01  1.357771e-01  1.357771e-01  1.339082e-01  1.339082e-01  1.339082e-01
-1.057526  1.363222e-01  1.363222e-01  1.363222e-01  1.344370e-01  1.344370e-01  1.344370e-01
-1.055225  1.368688e-01  1.368688e-01  1.368688e-01  1.349671e-01  1.349671e-01  1.349671e-01
-1.052924  1.374167e-01  1.374167e-01  1.374167e-01  1.354986e-01  1.354986e-01  1.354986e-01
-1.050623  1.379661e-01  1.379661e-01  1.379661e-01  1.360313e-01  1.360313e-01  1.360313e-01
-1.048322  1.385170e-01  1.385170e-01  1.385170e-01  1.365653e-01  1.365653e-01  1.365653e-01
-1.046021  1.390692e-01  1.390692e-01  1.390692e-01  1.371006e-01  1.371006e-01  1.371006e-01
-1.043720  1.396229e-01  1.396229e-01  1.396229e-01  1.376372e-01  1.376372e-01  1.376372e-01
-1.041419  1.401780e-01  1.401780e-01  1.401780e-01  1.381751e-01  1.381751e-01  1.381751e-01
-1.039118  1.407345e-01  1.407345e-01  1.407345e-01  1.387142e-01  1.387142e-01  1.387142e-01
-1.036816  1.412924e-01  1.412924e-01  1.412924e-01  1.392547e-01  1.392547e-01  1.392547e-01
-1.034515  1.418517e-01  1.418517e-01  1.418517e-01  1.397964e-01  1.397964e-01  1.397964e-01
-1.032214  1.424125e-01  1.424125e-01  1.424125e-01  1.403394e-01  1.403394e-01  1.403394e-01
-1.029913  1.429746e-01  1.429746e-01  1.429746e-01  1.408837e-01  1.408837e-01  1.408837e-01
-1.027612  1.435381e-01  1.435381e-01  1.435381e-01  1.414292e-01  1.414292e-01  1.414292e-01
-1.025311  1.441031e-01  1.441031e-01  1.441031e-01  1.419760e-01  1.419760e-01  1.419760e-01
-1.023010  1.446694e-01  1.446694e-01  1.446694e-01  1.425240e-01  1.425240e-01  1.425240e-01
-1.020709  1.452371e-01  1.452371e-01  1.452371e-01  1.430733e-01  1.430733e-01  1.430733e-01
-1.018408  1.458062e-01  1.458062e-01  1.458062e-01  1.436239e-01  1.436239e-01  1.436239e-01
-1.016107  1.463767e-01  1.463767e-01  1.463767e-01  1.441757e-01  1.441757e-01  1.441757e-01
-1.013806  1.469486e-01  1.469486e-01  1.469486e-01  1.447287e-01  1.447287e-01  1.447287e-01
-1.011505  1.475218e-01  1.475218e-01  1.475218e-01  1.452829e-01  1.452829e-01  1.452829e-01
-1.009204  1.480964e-01  1.480964e-01  1.480964e-01  1.458384e-01  1.458384e-01  1.458384e-01
-1.006903  1.486724e-01  1.486724e-01  1.486724e-01  1.463951e-01  1.463951e-01  1.463951e-01
-1.004602  1.492497e-01  1.492497e-01  1.492497e-01  1.469530e-01  1.469530e-01  1.469530e-01
-1.002301  1.498284e-01  1.498284e-01  1.498284e-01  1.475122e-01  1.475122e-01  1.475122e-01
-1.000000  1.504084e-01  1.504084e-01  1.504084e-01  1.480725e-01  1.480725e-01  1.480725e-01
